Time,agent_x,agent_y,agent_theta,1_x,1_y,1_theta
1504505340.09,116.878583173,-5.02604992256,-0.00498850180199,90.64475728762636,5.892665353759513,-0.000802077131506166
1504505340.16,117.50274442,-5.03228882458,-0.00498803913656,90.95677256816398,5.892165274800043,-0.0008019165307247851
1504505340.24,118.007008807,-5.03733276686,-0.00498740502629,91.20898236524337,5.891760555634393,-0.0008020199368808075
1504505340.31,118.619081374,-5.04344240006,-0.00498733673801,91.51800532083644,5.8912523533328045,-0.0008052069686626096
1504505340.38,119.435310493,-5.05158692566,-0.00498745592319,91.79761817404084,5.890824979862775,-0.0008053549283789488
1504505340.45,119.723429359,-5.0544668995,-0.00498718011922,92.06522673209874,5.890389618453707,-0.0008079045381452849
1504505340.52,120.335799161,-5.06057352828,-0.00498716712664,92.3164302746432,5.889969369422841,-0.0008119513475223915
1504505340.59,121.15207517,-5.06871189417,-0.00498721014909,92.5748583496884,5.889547535783026,-0.0008116978946221448
1504505340.67,121.536190294,-5.07254647531,-0.00498721935282,92.83893340303766,5.889116216936507,-0.000811953430821702
1504505340.74,122.376503213,-5.08092641301,-0.00498715855929,93.35529482373462,5.888278590430368,-0.0008118688122107154
1504505340.8,122.628588585,-5.08344231961,-0.00498720643715,93.35529482373462,5.888278590430368,-0.0008118688122107154
